customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00702,Male,0,No,Yes,9,Yes,No phone service,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card,69.52,931.97,No
CUST_00703,Female,0,No,Yes,2,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,47.52,5498.99,Yes
CUST_00704,Male,0,Yes,No,58,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card,67.37,4887.48,Yes
CUST_00705,Male,0,Yes,No,48,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,97.53,2938.75,No
CUST_00706,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,One year,No,Electronic check,100.17,553.65,Yes
CUST_00707,Female,0,No,Yes,30,No,No,No,No,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,84.95,5153.33,Yes
CUST_00708,Female,0,Yes,Yes,68,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer,66.77,4603.95,No
CUST_00709,Female,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.57,991.94,No
CUST_00710,Male,0,No,No,51,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,58.5,7280.39,Yes
CUST_00711,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,No,Credit card,32.66,1671.7,No
CUST_00712,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,No,Bank transfer,58.56,5973.72,No
CUST_00713,Female,0,No,No,21,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card,73.03,7092.1,No
CUST_00714,Female,0,Yes,Yes,3,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,79.88,4677.85,Yes
CUST_00715,Female,0,No,Yes,12,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Credit card,113.58,2050.11,No
CUST_00716,Male,0,No,No,44,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,97.73,2543.06,No
CUST_00717,Female,0,No,No,41,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,35.2,7097.41,No
CUST_00718,Female,0,No,No,48,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card,37.42,2456.23,Yes
CUST_00719,Female,0,No,Yes,19,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Credit card,30.05,5994.9,No
CUST_00720,Female,1,Yes,No,53,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.82,7922.31,No
CUST_00721,Male,0,Yes,No,35,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,No,Electronic check,90.61,7998.55,Yes
CUST_00722,Female,0,No,No,0,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,118.64,4314.49,No
CUST_00723,Male,1,No,No,14,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,72.2,6629.79,Yes
CUST_00724,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,102.64,7922.97,No
CUST_00725,Male,0,No,No,23,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,77.64,3059.92,Yes
CUST_00726,Male,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card,107.41,2094.04,No
CUST_00727,Male,0,No,Yes,71,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,92.1,1002.44,No
CUST_00728,Male,1,Yes,Yes,22,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,84.29,1213.11,No
CUST_00729,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,76.51,6843.1,No
CUST_00730,Male,1,No,No,71,No,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer,92.3,4750.91,Yes
CUST_00731,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Mailed check,61.97,7002.3,No
CUST_00732,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,29.66,6336.7,No
CUST_00733,Female,0,Yes,No,58,Yes,No,No,No,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,24.0,5422.58,Yes
CUST_00734,Female,0,No,No,12,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card,67.9,4913.57,No
CUST_00735,Male,0,No,No,38,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,79.93,481.88,Yes
CUST_00736,Female,1,Yes,No,27,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer,27.88,6990.97,No
CUST_00737,Male,0,Yes,No,60,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,48.69,3400.95,No
CUST_00738,Male,1,Yes,No,15,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,52.2,4522.32,Yes
CUST_00739,Female,0,No,Yes,1,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,76.28,273.43,No
CUST_00740,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,47.85,7494.98,No
CUST_00741,Female,0,No,Yes,29,No,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer,29.56,7231.65,No
CUST_00742,Female,0,Yes,Yes,12,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card,36.49,4391.9,No
CUST_00743,Male,1,Yes,Yes,12,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer,37.39,4660.76,Yes
CUST_00744,Male,0,Yes,No,42,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,104.27,5669.64,No
CUST_00745,Female,0,Yes,No,20,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card,48.43,2191.09,No
CUST_00746,Male,0,No,No,54,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,91.47,1853.13,Yes
CUST_00747,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,76.78,5424.78,No
CUST_00748,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,117.7,924.94,Yes
CUST_00749,Female,0,No,No,51,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,47.28,3687.09,Yes
CUST_00750,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,35.84,3992.81,No
CUST_00751,Male,0,Yes,No,51,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,25.2,3112.56,No
CUST_00752,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,No,Credit card,44.1,1563.62,No
CUST_00753,Female,0,Yes,No,32,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,88.41,2907.0,No
CUST_00754,Female,0,No,No,56,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,28.53,2766.7,No
CUST_00755,Female,0,Yes,Yes,51,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,44.47,4044.2,No
CUST_00756,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,105.53,5429.98,No
CUST_00757,Male,0,No,No,53,No,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,78.3,7749.06,No
CUST_00758,Male,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,26.95,1238.89,No
CUST_00759,Male,0,Yes,Yes,43,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,24.77,6996.84,Yes
CUST_00760,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,26.11,2345.01,No
CUST_00761,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,114.19,4771.84,No
CUST_00762,Male,0,Yes,No,14,No,No phone service,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,104.99,4419.22,No
CUST_00763,Female,0,No,No,11,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Credit card,104.49,4499.89,Yes
CUST_00764,Male,0,Yes,Yes,56,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,112.42,5814.53,Yes
CUST_00765,Male,0,Yes,No,7,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,70.53,3115.34,No
CUST_00766,Male,0,No,No,71,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,44.73,2620.89,No
CUST_00767,Female,0,Yes,Yes,26,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,60.13,6837.39,No
CUST_00768,Female,0,Yes,No,61,Yes,No phone service,No,No,No,No,No internet service,No,No,One year,Yes,Credit card,91.89,1838.75,No
CUST_00769,Male,0,No,No,11,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card,107.6,1523.94,No
CUST_00770,Male,0,No,Yes,64,No,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,63.51,223.3,No
CUST_00771,Male,1,No,Yes,41,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,73.54,1763.56,No
CUST_00772,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.18,4196.4,No
CUST_00773,Female,0,No,No,10,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Credit card,30.75,4354.22,Yes
CUST_00774,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,106.23,2109.92,Yes
CUST_00775,Male,0,No,No,16,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,35.93,670.97,No
CUST_00776,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,68.39,5982.66,No
CUST_00777,Female,1,Yes,Yes,39,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,41.84,6088.01,Yes
CUST_00778,Female,0,Yes,No,22,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,80.29,7982.91,No
CUST_00779,Male,0,No,Yes,55,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card,75.86,7210.23,Yes
CUST_00780,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Credit card,58.0,7415.89,No
CUST_00781,Male,0,Yes,No,49,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Credit card,106.33,6405.81,Yes
CUST_00782,Female,0,No,No,36,No,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Credit card,85.98,4962.47,No
CUST_00783,Female,0,No,No,63,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,92.12,1115.51,Yes
CUST_00784,Female,0,No,No,53,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,35.07,5016.28,No
CUST_00785,Male,0,No,Yes,71,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,108.32,542.05,No
CUST_00786,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Credit card,36.7,7093.86,Yes
CUST_00787,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,42.28,3906.39,No
CUST_00788,Female,0,No,No,48,No,No phone service,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,32.81,5610.04,Yes
CUST_00789,Male,0,Yes,No,20,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,64.04,512.72,No
CUST_00790,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,One year,No,Credit card,108.77,4320.56,No
CUST_00791,Female,0,No,No,62,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,45.24,2479.98,No
CUST_00792,Male,0,Yes,No,27,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,57.38,2351.25,No
CUST_00793,Female,0,Yes,Yes,16,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,104.61,3178.28,No
CUST_00794,Male,1,Yes,No,5,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,81.78,105.05,Yes
CUST_00795,Male,0,No,No,18,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,95.16,3786.62,No
CUST_00796,Male,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.4,3943.88,No
CUST_00797,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,6918.73,No
CUST_00798,Male,0,Yes,No,65,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,42.76,3643.35,Yes
CUST_00799,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,118.73,2972.09,No
CUST_00800,Male,0,No,No,36,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,75.99,7958.5,No
CUST_00801,Female,1,No,No,67,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,89.56,4612.59,No
CUST_00802,Male,0,No,No,48,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,31.84,3833.64,No
CUST_00803,Male,0,No,No,42,No,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,45.07,4017.89,Yes
CUST_00804,Female,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,33.97,6492.53,No
CUST_00805,Female,1,No,No,57,No,No,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card,59.02,2791.34,Yes
CUST_00806,Female,0,No,No,12,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,48.41,3174.37,No
CUST_00807,Male,1,No,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,93.29,6071.4,Yes
CUST_00808,Female,0,Yes,No,57,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,30.87,676.57,No
CUST_00809,Male,1,No,No,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,95.21,6934.84,No
CUST_00810,Male,0,No,Yes,59,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,24.57,3498.6,No
CUST_00811,Male,1,Yes,No,57,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,40.2,4692.21,No
CUST_00812,Male,0,No,No,55,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,99.2,6084.06,No
CUST_00813,Female,1,Yes,Yes,27,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,94.28,2201.81,No
CUST_00814,Female,0,Yes,No,0,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,67.63,7133.48,Yes
CUST_00815,Male,0,No,No,41,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,25.0,7835.88,No
CUST_00816,Male,0,Yes,No,47,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Credit card,80.99,4004.77,No
CUST_00817,Male,0,No,Yes,39,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,No,Mailed check,60.67,7501.81,No
CUST_00818,Female,0,Yes,Yes,62,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No,One year,No,Credit card,51.65,108.92,No
CUST_00819,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,84.04,7164.48,No
CUST_00820,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,63.66,2557.26,No
CUST_00821,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,29.24,2560.81,No
CUST_00822,Female,1,No,No,26,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,111.6,1901.9,No
CUST_00823,Male,0,Yes,Yes,8,Yes,No phone service,DSL,Yes,No internet service,No,No,No,Yes,One year,No,Credit card,97.85,2604.41,No
CUST_00824,Female,1,Yes,No,15,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Mailed check,25.64,1786.53,Yes
CUST_00825,Female,0,No,No,55,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,72.51,7256.37,No
CUST_00826,Male,0,No,No,30,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,28.34,7202.29,No
CUST_00827,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,103.73,907.47,No
CUST_00828,Male,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,81.3,1228.58,No
CUST_00829,Female,0,No,Yes,33,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,37.24,6909.95,No
CUST_00830,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,No,Credit card,22.07,3251.61,No
CUST_00831,Male,0,No,No,23,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card,23.16,1437.25,No
CUST_00832,Male,0,No,Yes,25,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,70.74,4134.29,No
CUST_00833,Female,1,No,Yes,19,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,93.44,3391.68,No
CUST_00834,Male,1,Yes,No,63,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,32.08,1831.38,Yes
CUST_00835,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer,42.13,5793.94,Yes
CUST_00836,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer,52.73,5087.19,No
CUST_00837,Male,0,No,Yes,23,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,41.81,887.33,No
CUST_00838,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,59.13,7410.56,Yes
CUST_00839,Male,0,No,No,66,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,75.96,4511.91,No
CUST_00840,Male,0,No,No,57,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,No,Credit card,88.49,2076.62,No
CUST_00841,Female,0,Yes,No,26,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Credit card,116.38,1729.71,Yes
CUST_00842,Male,1,Yes,No,14,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,113.08,1173.99,No
CUST_00843,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Credit card,77.01,3454.64,No
CUST_00844,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,93.42,1170.77,No
CUST_00845,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,115.09,3384.95,Yes
CUST_00846,Female,0,No,No,25,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,28.35,1275.29,Yes
CUST_00847,Female,0,No,Yes,46,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,20.56,5288.78,No
CUST_00848,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,22.98,6303.41,No
CUST_00849,Female,0,Yes,No,49,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,76.33,4441.23,No
CUST_00850,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer,96.28,5472.45,No
CUST_00851,Female,0,Yes,Yes,3,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,56.71,7513.19,Yes
CUST_00852,Male,0,Yes,Yes,47,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,74.52,5143.14,No
CUST_00853,Male,0,Yes,No,54,Yes,No phone service,No,No,No,No,No,Yes,No,One year,Yes,Credit card,71.64,2976.85,No
CUST_00854,Male,0,No,Yes,0,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,29.48,3650.89,No
CUST_00855,Male,1,Yes,No,65,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,Two year,No,Credit card,52.16,6898.15,No
CUST_00856,Male,1,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,21.94,1132.69,No
CUST_00857,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,31.07,2673.32,No
CUST_00858,Female,0,No,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,101.19,4660.51,No
CUST_00859,Male,0,Yes,Yes,48,Yes,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Credit card,102.94,5443.48,No
CUST_00860,Female,1,No,No,61,Yes,No phone service,No,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card,100.19,6131.64,No
CUST_00861,Male,0,No,Yes,37,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,92.68,2613.83,No
CUST_00862,Female,0,Yes,No,14,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,99.33,1252.29,Yes
CUST_00863,Female,0,No,No,51,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,87.1,7643.23,Yes
CUST_00864,Female,0,No,No,45,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,One year,No,Electronic check,86.98,703.5,No
CUST_00865,Male,0,No,No,24,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,86.74,856.86,No
CUST_00866,Male,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer,71.4,4010.05,No
CUST_00867,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,56.33,6572.24,No
CUST_00868,Male,0,No,Yes,69,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card,93.02,6218.58,No
CUST_00869,Female,0,No,No,46,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer,49.86,7507.82,Yes
CUST_00870,Male,1,No,No,67,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,74.29,1218.66,No
CUST_00871,Female,0,Yes,No,17,Yes,No phone service,No,No,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer,63.34,3068.25,No
CUST_00872,Female,1,Yes,No,20,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,47.66,2328.92,No
CUST_00873,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer,117.47,6900.87,No
CUST_00874,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,45.88,3958.0,No
CUST_00875,Male,1,Yes,No,66,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,50.93,312.1,No
CUST_00876,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,36.16,5692.92,No
CUST_00877,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,102.3,3170.71,Yes
